experiment,dataset,seed,model,method,pi_train,pi_test,c10,c01,tp,fp,tn,fn,tpr,fpr,tnr,fnr,precision,recall,f1,accuracy,risk,roc_auc,pr_auc,brier,logloss,threshold,neff,notes
exp1,breast_cancer,8,XGBoost,nocorr,0.2,0.01,1.0,1.0,88,156,9744,12,0.88,0.01575757575757576,0.9842424242424243,0.12,0.36065573770491804,0.88,0.5116279069767442,0.9832,0.0168,0.9923797979797979,0.8932387238980682,0.00792187824845314,0.027786991334309057,0.0,,fixed_threshold
exp1,breast_cancer,8,XGBoost,offset,0.2,0.01,1.0,1.0,63,0,9900,37,0.63,0.0,1.0,0.37,1.0,0.63,0.7730061349693251,0.9963,0.0037,0.9923797979797979,0.8932387238980682,0.0027394929432164247,0.012460303081429598,0.0,,offset_corrected
exp1,breast_cancer,8,XGBoost,oracle_threshold,0.2,0.01,1.0,1.0,94,156,9744,6,0.94,0.01575757575757576,0.9842424242424243,0.06000000000000005,0.376,0.94,0.5371428571428571,0.9838,0.0162,0.9923797979797979,0.8932387238980682,0.0027394929432164247,0.012460303081429598,-4.548695941895559,,tuned_on_200_samples
exp1,breast_cancer,8,XGBoost,nocorr,0.2,0.01,10.0,1.0,74,0,9900,26,0.74,0.0,1.0,0.26,1.0,0.74,0.8505747126436781,0.9974,0.0026,0.9923797979797979,0.8932387238980682,0.00792187824845314,0.027786991334309057,2.302585092994046,,fixed_threshold
exp1,breast_cancer,8,XGBoost,offset,0.2,0.01,10.0,1.0,58,0,9900,42,0.58,0.0,1.0,0.42000000000000004,1.0,0.58,0.7341772151898734,0.9958,0.0042,0.9923797979797979,0.8932387238980682,0.0027394929432164247,0.012460303081429598,2.302585092994046,,offset_corrected
exp1,breast_cancer,8,XGBoost,oracle_threshold,0.2,0.01,10.0,1.0,50,0,9900,50,0.5,0.0,1.0,0.5,1.0,0.5,0.6666666666666666,0.995,0.005,0.9923797979797979,0.8932387238980682,0.0027394929432164247,0.012460303081429598,2.8736001053151345,,tuned_on_200_samples
exp1,breast_cancer,8,XGBoost,nocorr,0.2,0.01,1.0,10.0,96,424,9476,4,0.96,0.042828282828282827,0.9571717171717171,0.040000000000000036,0.18461538461538463,0.96,0.3096774193548387,0.9572,0.0464,0.9923797979797979,0.8932387238980682,0.00792187824845314,0.027786991334309057,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,8,XGBoost,offset,0.2,0.01,1.0,10.0,84,0,9900,16,0.84,0.0,1.0,0.16000000000000003,1.0,0.84,0.9130434782608695,0.9984,0.016,0.9923797979797979,0.8932387238980682,0.0027394929432164247,0.012460303081429598,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,8,XGBoost,oracle_threshold,0.2,0.01,1.0,10.0,94,156,9744,6,0.94,0.01575757575757576,0.9842424242424243,0.06000000000000005,0.376,0.94,0.5371428571428571,0.9838,0.0216,0.9923797979797979,0.8932387238980682,0.0027394929432164247,0.012460303081429598,-4.548695941895559,,tuned_on_200_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.5,1.0,1.0,6986,365,9635,3014,0.6986,0.0365,0.9635,0.3014,0.9503468915793769,0.6986,0.8052561811999308,0.83105,0.16895,0.9469794300000001,0.9485312494762543,0.12090285084336426,0.38361925261417595,0.0,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.5,1.0,1.0,8696,1275,8725,1304,0.8696,0.1275,0.8725,0.13039999999999996,0.8721291746063584,0.8696,0.870862750988934,0.87105,0.12895,0.9469794300000001,0.9485312494762543,0.09141712094141964,0.2943196675892277,0.0,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.5,1.0,1.0,8575,1132,8868,1425,0.8575,0.1132,0.8868,0.14249999999999996,0.8833831255794787,0.8575,0.8702491500482062,0.87215,0.12785,0.9469794300000001,0.9485312494762543,0.09141712094141964,0.2943196675892277,0.1366210006029258,,tuned_on_400_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.5,10.0,1.0,3052,21,9979,6948,0.3052,0.0021,0.9979,0.6948,0.9931662870159453,0.3052,0.4669165455519009,0.65155,0.3579,0.9469794300000001,0.9485312494762543,0.12090285084336426,0.38361925261417595,2.302585092994046,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.5,10.0,1.0,5431,138,9862,4569,0.5431,0.0138,0.9862,0.4569,0.9752199676782187,0.5431,0.6976684437022288,0.76465,0.29745,0.9469794300000001,0.9485312494762543,0.09141712094141964,0.2943196675892277,2.302585092994046,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.5,10.0,1.0,6264,229,9771,3736,0.6264,0.0229,0.9771,0.37360000000000004,0.9647312490374249,0.6264,0.7595949796883527,0.80175,0.3013,0.9469794300000001,0.9485312494762543,0.09141712094141964,0.2943196675892277,1.8285970160242502,,tuned_on_400_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.5,1.0,10.0,9412,2362,7638,588,0.9412,0.2362,0.7638,0.05879999999999996,0.7993884830983523,0.9412,0.8645173142279783,0.8525,0.4121,0.9469794300000001,0.9485312494762543,0.12090285084336426,0.38361925261417595,-2.3025850929940455,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.5,1.0,10.0,9859,4609,5391,141,0.9859,0.4609,0.5391,0.014100000000000001,0.6814348907934753,0.9859,0.8058688899787477,0.7625,0.30095,0.9469794300000001,0.9485312494762543,0.09141712094141964,0.2943196675892277,-2.3025850929940455,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.5,1.0,10.0,9892,5043,4957,108,0.9892,0.5043,0.4957,0.010800000000000032,0.6623367927686642,0.9892,0.7934228995388009,0.74245,0.30615,0.9469794300000001,0.9485312494762543,0.09141712094141964,0.2943196675892277,-2.5462541213570757,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.5,1.0,1.0,7006,389,9611,2994,0.7006,0.0389,0.9611,0.2994,0.9473968897903989,0.7006,0.8055188272492095,0.83085,0.16915,0.945808485,0.9475502441320698,0.1220625638961792,0.3903331742579996,0.0,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.5,1.0,1.0,8607,1204,8796,1393,0.8607,0.1204,0.8796,0.13929999999999998,0.8772806034043421,0.8607,0.8689112109434153,0.87015,0.12985,0.945808485,0.9475502441320698,0.0924898117327646,0.2979138538648949,0.0,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.5,1.0,1.0,8258,929,9071,1742,0.8258,0.0929,0.9071,0.17420000000000002,0.8988788505496897,0.8258,0.8607911606817116,0.86645,0.13355,0.945808485,0.9475502441320698,0.0924898117327646,0.2979138538648949,0.3752486667686943,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.5,10.0,1.0,3076,18,9982,6924,0.3076,0.0018,0.9982,0.6924,0.9941822882999354,0.3076,0.46983351153199937,0.6529,0.3552,0.945808485,0.9475502441320698,0.1220625638961792,0.3903331742579996,2.302585092994046,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.5,10.0,1.0,5583,155,9845,4417,0.5583,0.0155,0.9845,0.4417,0.9729871035203904,0.5583,0.7094929470072436,0.7714,0.29835,0.945808485,0.9475502441320698,0.0924898117327646,0.2979138538648949,2.302585092994046,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.5,10.0,1.0,4297,59,9941,5703,0.4297,0.0059,0.9941,0.5703,0.986455463728191,0.4297,0.5986347171914183,0.7119,0.31465,0.945808485,0.9475502441320698,0.0924898117327646,0.2979138538648949,3.035052891736651,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.5,1.0,10.0,9304,2183,7817,696,0.9304,0.2183,0.7817,0.0696,0.8099590841821189,0.9304,0.8660120072602039,0.85605,0.45715,0.945808485,0.9475502441320698,0.1220625638961792,0.3903331742579996,-2.3025850929940455,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.5,1.0,10.0,9837,4564,5436,163,0.9837,0.4564,0.5436,0.01629999999999998,0.6830775640580515,0.9837,0.8062784312118356,0.76365,0.3097,0.945808485,0.9475502441320698,0.0924898117327646,0.2979138538648949,-2.3025850929940455,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.5,1.0,10.0,9899,5287,4713,101,0.9899,0.5287,0.4713,0.010099999999999998,0.6518503885157382,0.9899,0.7860716270944176,0.7306,0.31485,0.945808485,0.9475502441320698,0.0924898117327646,0.2979138538648949,-2.643623832697248,,tuned_on_400_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.2,1.0,1.0,2770,600,15400,1230,0.6925,0.0375,0.9625,0.3075,0.8219584569732937,0.6925,0.751696065128901,0.9085,0.0915,0.9469523750000001,0.852771269786336,0.06712137557781715,0.22205257144147086,0.0,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.2,1.0,1.0,2770,600,15400,1230,0.6925,0.0375,0.9625,0.3075,0.8219584569732937,0.6925,0.751696065128901,0.9085,0.0915,0.9469523750000001,0.852771269786336,0.06712137557781715,0.22205257144147086,0.0,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.2,1.0,1.0,2493,388,15612,1507,0.62325,0.02425,0.97575,0.37675000000000003,0.8653245400902464,0.62325,0.7246039819793635,0.90525,0.09475,0.9469523750000001,0.852771269786336,0.06712137557781715,0.22205257144147086,0.4092253215969207,,tuned_on_400_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.2,10.0,1.0,1203,28,15972,2797,0.30075,0.00175,0.99825,0.6992499999999999,0.9772542648253453,0.30075,0.4599502963104569,0.85875,0.15385,0.9469523750000001,0.852771269786336,0.06712137557781715,0.22205257144147086,2.302585092994046,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.2,10.0,1.0,1203,28,15972,2797,0.30075,0.00175,0.99825,0.6992499999999999,0.9772542648253453,0.30075,0.4599502963104569,0.85875,0.15385,0.9469523750000001,0.852771269786336,0.06712137557781715,0.22205257144147086,2.302585092994046,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.2,10.0,1.0,1672,85,15915,2328,0.418,0.0053125,0.9946875,0.5820000000000001,0.9516220830961867,0.418,0.5808580858085809,0.87935,0.1589,0.9469523750000001,0.852771269786336,0.06712137557781715,0.22205257144147086,1.5881173739952266,,tuned_on_400_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.2,1.0,10.0,3768,3736,12264,232,0.942,0.2335,0.7665,0.05800000000000005,0.502132196162047,0.942,0.655076495132128,0.8016,0.3028,0.9469523750000001,0.852771269786336,0.06712137557781715,0.22205257144147086,-2.3025850929940455,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.2,1.0,10.0,3768,3736,12264,232,0.942,0.2335,0.7665,0.05800000000000005,0.502132196162047,0.942,0.655076495132128,0.8016,0.3028,0.9469523750000001,0.852771269786336,0.06712137557781715,0.22205257144147086,-2.3025850929940455,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.2,1.0,10.0,3839,4514,11486,161,0.95975,0.282125,0.717875,0.04025000000000001,0.459595354962289,0.95975,0.6215494211932324,0.76625,0.3062,0.9469523750000001,0.852771269786336,0.06712137557781715,0.22205257144147086,-2.634271289422566,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.2,1.0,1.0,2783,639,15361,1217,0.69575,0.0399375,0.9600625,0.30425,0.8132670952659263,0.69575,0.7499326327135543,0.9072,0.0928,0.9457219765625,0.85066967279577,0.06770531088113785,0.22459537067508822,0.0,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.2,1.0,1.0,2783,639,15361,1217,0.69575,0.0399375,0.9600625,0.30425,0.8132670952659263,0.69575,0.7499326327135543,0.9072,0.0928,0.9457219765625,0.8506696727957701,0.06770530722063475,0.22459537069073612,0.0,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.2,1.0,1.0,2994,898,15102,1006,0.7485,0.056125,0.943875,0.25149999999999995,0.7692702980472764,0.7485,0.7587430309173847,0.9048,0.0952,0.9457219765625,0.8506696727957701,0.06770530722063475,0.22459537069073612,-0.4044545888900757,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.2,10.0,1.0,1193,23,15977,2807,0.29825,0.0014375,0.9985625,0.70175,0.9810855263157895,0.29825,0.45743865030674846,0.8585,0.15185,0.9457219765625,0.85066967279577,0.06770531088113785,0.22459537067508822,2.302585092994046,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.2,10.0,1.0,1193,23,15977,2807,0.29825,0.0014375,0.9985625,0.70175,0.9810855263157895,0.29825,0.45743865030674846,0.8585,0.15185,0.9457219765625,0.8506696727957701,0.06770530722063475,0.22459537069073612,2.302585092994046,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.2,10.0,1.0,1151,21,15979,2849,0.28775,0.0013125,0.9986875,0.71225,0.9820819112627986,0.28775,0.4450889404485692,0.8565,0.15295,0.9457219765625,0.8506696727957701,0.06770530722063475,0.22459537069073612,2.365229845046997,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.2,1.0,10.0,3714,3466,12534,286,0.9285,0.216625,0.783375,0.07150000000000001,0.5172701949860724,0.9285,0.6644007155635062,0.8124,0.3163,0.9457219765625,0.85066967279577,0.06770531088113785,0.22459537067508822,-2.3025850929940455,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.2,1.0,10.0,3714,3466,12534,286,0.9285,0.216625,0.783375,0.07150000000000001,0.5172701949860724,0.9285,0.6644007155635062,0.8124,0.3163,0.9457219765625,0.8506696727957701,0.06770530722063475,0.22459537069073612,-2.3025850929940455,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.2,1.0,10.0,3804,4292,11708,196,0.951,0.26825,0.73175,0.049000000000000044,0.4698616600790514,0.951,0.628968253968254,0.7756,0.3126,0.9457219765625,0.8506696727957701,0.06770530722063475,0.22459537069073612,-2.6542015075683594,,tuned_on_400_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.1,1.0,1.0,1398,678,17322,602,0.699,0.03766666666666667,0.9623333333333334,0.30100000000000005,0.6734104046242775,0.699,0.6859666339548577,0.936,0.064,0.9481970277777778,0.7637180026580882,0.04830632318556532,0.16638602230367727,0.0,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.1,1.0,1.0,1126,283,17717,874,0.563,0.01572222222222222,0.9842777777777778,0.43700000000000006,0.7991483321504613,0.563,0.6606042827808741,0.94215,0.05785,0.9481970277777778,0.7637180026580882,0.0438014022550199,0.1515232993787116,0.0,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.1,1.0,1.0,840,106,17894,1160,0.42,0.005888888888888889,0.9941111111111111,0.5800000000000001,0.8879492600422833,0.42,0.570264765784114,0.9367,0.0633,0.9481970277777778,0.7637180026580882,0.0438014022550199,0.1515232993787116,0.7489017105915209,,tuned_on_400_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.1,10.0,1.0,594,34,17966,1406,0.297,0.001888888888888889,0.9981111111111111,0.7030000000000001,0.945859872611465,0.297,0.4520547945205479,0.928,0.0873,0.9481970277777778,0.7637180026580882,0.04830632318556532,0.16638602230367727,2.302585092994046,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.1,10.0,1.0,378,6,17994,1622,0.189,0.0003333333333333333,0.9996666666666667,0.8109999999999999,0.984375,0.189,0.31711409395973156,0.9186,0.0841,0.9481970277777778,0.7637180026580882,0.0438014022550199,0.1515232993787116,2.302585092994046,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.1,10.0,1.0,547,24,17976,1453,0.2735,0.0013333333333333333,0.9986666666666667,0.7264999999999999,0.957968476357268,0.2735,0.42551536367172305,0.92615,0.08465,0.9481970277777778,0.7637180026580882,0.0438014022550199,0.1515232993787116,1.6587533879244543,,tuned_on_400_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.1,1.0,10.0,1885,4194,13806,115,0.9425,0.233,0.767,0.057499999999999996,0.3100838953775292,0.9425,0.46664191112761483,0.78455,0.2672,0.9481970277777778,0.7637180026580882,0.04830632318556532,0.16638602230367727,-2.3025850929940455,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.1,1.0,10.0,1761,2475,15525,239,0.8805,0.1375,0.8625,0.11950000000000005,0.4157223796033994,0.8805,0.5647851186658114,0.8643,0.24325,0.9481970277777778,0.7637180026580882,0.0438014022550199,0.1515232993787116,-2.3025850929940455,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.1,1.0,10.0,1868,3778,14222,132,0.934,0.2098888888888889,0.7901111111111111,0.06599999999999995,0.33085370173574213,0.934,0.48862150143866073,0.8045,0.2549,0.9481970277777778,0.7637180026580882,0.0438014022550199,0.1515232993787116,-2.9395832597661213,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.1,1.0,1.0,1402,717,17283,598,0.701,0.03983333333333333,0.9601666666666666,0.29900000000000004,0.6616328456819255,0.701,0.6807477543092983,0.93425,0.06575,0.9471479722222222,0.7606533376059053,0.04877064749598503,0.16721503661916118,0.0,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.1,1.0,1.0,1139,319,17681,861,0.5695,0.017722222222222223,0.9822777777777778,0.4305,0.7812071330589849,0.5695,0.6587622903412377,0.941,0.059,0.9471479722222222,0.7606533376059055,0.044143934683531005,0.1529894479041795,0.0,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.1,1.0,1.0,1096,273,17727,904,0.548,0.015166666666666667,0.9848333333333333,0.45199999999999996,0.8005843681519357,0.548,0.6506381715642624,0.94115,0.05885,0.9471479722222222,0.7606533376059055,0.044143934683531005,0.1529894479041795,0.15354732284617134,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.1,10.0,1.0,594,29,17971,1406,0.297,0.0016111111111111111,0.9983888888888889,0.7030000000000001,0.9534510433386838,0.297,0.4529165078154785,0.92825,0.0848,0.9471479722222222,0.7606533376059053,0.04877064749598503,0.16721503661916118,2.302585092994046,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.1,10.0,1.0,336,8,17992,1664,0.168,0.00044444444444444447,0.9995555555555555,0.832,0.9767441860465116,0.168,0.28668941979522183,0.9164,0.0872,0.9471479722222222,0.7606533376059055,0.044143934683531005,0.1529894479041795,2.302585092994046,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.1,10.0,1.0,576,26,17974,1424,0.288,0.0014444444444444444,0.9985555555555555,0.712,0.9568106312292359,0.288,0.44273635664873173,0.9275,0.0842,0.9471479722222222,0.7606533376059055,0.044143934683531005,0.1529894479041795,1.5542996288306683,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.1,1.0,10.0,1869,3893,14107,131,0.9345,0.2162777777777778,0.7837222222222222,0.0655,0.32436653939604304,0.9345,0.4815769131667096,0.7988,0.26015,0.9471479722222222,0.7606533376059053,0.04877064749598503,0.16721503661916118,-2.3025850929940455,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.1,1.0,10.0,1742,2317,15683,258,0.871,0.1287222222222222,0.8712777777777778,0.129,0.429169746242917,0.871,0.5750123782802443,0.87125,0.24485,0.9471479722222222,0.7606533376059055,0.044143934683531005,0.1529894479041795,-2.3025850929940455,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.1,1.0,10.0,1849,3435,14565,151,0.9245,0.19083333333333333,0.8091666666666667,0.07550000000000001,0.3499242997728993,0.9245,0.5076880834706206,0.8207,0.24725,0.9471479722222222,0.7606533376059055,0.044143934683531005,0.1529894479041795,-2.9132244228355915,,tuned_on_400_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.05,1.0,1.0,708,717,18283,292,0.708,0.03773684210526316,0.9622631578947368,0.29200000000000004,0.4968421052631579,0.708,0.5839175257731959,0.94955,0.05045,0.9512562631578948,0.6675540664073139,0.0391070676454299,0.13856712467652738,0.0,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.05,1.0,1.0,424,111,18889,576,0.424,0.005842105263157895,0.9941578947368421,0.5760000000000001,0.7925233644859813,0.424,0.552442996742671,0.96565,0.03435,0.9512562631578948,0.6675540664073139,0.02663682936069414,0.09693013733186585,0.0,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.05,1.0,1.0,382,75,18925,618,0.382,0.003947368421052632,0.9960526315789474,0.618,0.8358862144420132,0.382,0.5243651338366506,0.96535,0.03465,0.9512562631578948,0.6675540664073139,0.02663682936069414,0.09693013733186585,0.22595366081574308,,tuned_on_400_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.05,10.0,1.0,304,36,18964,696,0.304,0.001894736842105263,0.9981052631578947,0.696,0.8941176470588236,0.304,0.4537313432835821,0.9634,0.0528,0.9512562631578948,0.6675540664073139,0.0391070676454299,0.13856712467652738,2.302585092994046,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.05,10.0,1.0,122,2,18998,878,0.122,0.00010526315789473685,0.9998947368421053,0.878,0.9838709677419355,0.122,0.21708185053380782,0.956,0.0449,0.9512562631578948,0.6675540664073139,0.02663682936069414,0.09693013733186585,2.302585092994046,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.05,10.0,1.0,258,13,18987,742,0.258,0.0006842105263157894,0.9993157894736842,0.742,0.9520295202952029,0.258,0.40597954366640443,0.96225,0.0436,0.9512562631578948,0.6675540664073139,0.02663682936069414,0.09693013733186585,1.174615402526127,,tuned_on_400_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.05,1.0,10.0,948,4446,14554,52,0.948,0.234,0.766,0.052000000000000046,0.1757508342602892,0.948,0.2965279949953081,0.7751,0.2483,0.9512562631578948,0.6675540664073139,0.0391070676454299,0.13856712467652738,-2.3025850929940455,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.05,1.0,10.0,803,1439,17561,197,0.803,0.07573684210526316,0.9242631578947369,0.19699999999999995,0.3581623550401427,0.803,0.49537322640345466,0.9182,0.17045,0.9512562631578948,0.6675540664073139,0.02663682936069414,0.09693013733186585,-2.3025850929940455,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.05,1.0,10.0,838,1752,17248,162,0.838,0.09221052631578948,0.9077894736842105,0.16200000000000003,0.32355212355212354,0.838,0.4668523676880223,0.9043,0.1686,0.9512562631578948,0.6675540664073139,0.02663682936069414,0.09693013733186585,-2.531732807362553,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.05,1.0,1.0,709,760,18240,291,0.709,0.04,0.96,0.29100000000000004,0.48264125255275697,0.709,0.5743215876873228,0.94745,0.05255,0.9506967894736841,0.6636626757757547,0.039438646286726,0.138625047184355,0.0,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.05,1.0,1.0,434,126,18874,566,0.434,0.006631578947368421,0.9933684210526316,0.5660000000000001,0.775,0.434,0.5564102564102564,0.9654,0.0346,0.9506967894736843,0.6636626757757547,0.026821989205630364,0.09774924254722263,0.0,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.05,1.0,1.0,506,214,18786,494,0.506,0.011263157894736841,0.9887368421052631,0.494,0.7027777777777777,0.506,0.5883720930232558,0.9646,0.0354,0.9506967894736843,0.6636626757757547,0.026821989205630364,0.09774924254722263,-0.3465047369125165,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.05,10.0,1.0,305,30,18970,695,0.305,0.0015789473684210526,0.998421052631579,0.6950000000000001,0.9104477611940298,0.305,0.45692883895131087,0.96375,0.04975,0.9506967894736841,0.6636626757757547,0.039438646286726,0.138625047184355,2.302585092994046,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.05,10.0,1.0,82,0,19000,918,0.082,0.0,1.0,0.918,1.0,0.082,0.15157116451016636,0.9541,0.0459,0.9506967894736843,0.6636626757757547,0.026821989205630364,0.09774924254722263,2.302585092994046,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.05,10.0,1.0,224,11,18989,776,0.224,0.0005789473684210527,0.999421052631579,0.776,0.9531914893617022,0.224,0.362753036437247,0.96065,0.0443,0.9506967894736843,0.6636626757757547,0.026821989205630364,0.09774924254722263,1.2431070318100177,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.05,1.0,10.0,939,4118,14882,61,0.939,0.21673684210526314,0.7832631578947369,0.061000000000000054,0.18568321139015226,0.939,0.31005448241703815,0.79105,0.2364,0.9506967894736841,0.6636626757757547,0.039438646286726,0.138625047184355,-2.3025850929940455,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.05,1.0,10.0,806,1417,17583,194,0.806,0.07457894736842105,0.9254210526315789,0.19399999999999995,0.36257309941520466,0.806,0.5001551349674217,0.91945,0.16785,0.9506967894736843,0.6636626757757547,0.026821989205630364,0.09774924254722263,-2.3025850929940455,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.05,1.0,10.0,835,1754,17246,165,0.835,0.09231578947368421,0.9076842105263158,0.16500000000000004,0.32251834685206643,0.835,0.4653106714962385,0.90405,0.1702,0.9506967894736843,0.6636626757757547,0.026821989205630364,0.09774924254722263,-2.580122996342448,,tuned_on_400_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.01,1.0,1.0,155,747,19053,45,0.775,0.03772727272727273,0.9622727272727273,0.22499999999999998,0.17184035476718404,0.775,0.2813067150635209,0.9604,0.0396,0.9637863636363636,0.48395992734668036,0.03172490893380531,0.11709961723410547,0.0,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.01,1.0,1.0,46,8,19792,154,0.23,0.00040404040404040404,0.9995959595959596,0.77,0.8518518518518519,0.23,0.36220472440944884,0.9919,0.0081,0.9637863636363636,0.48395992734668036,0.006892511367015135,0.02903206409367565,0.0,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.01,1.0,1.0,59,14,19786,141,0.295,0.0007070707070707071,0.9992929292929293,0.7050000000000001,0.8082191780821918,0.295,0.43223443223443225,0.99225,0.00775,0.9637863636363636,0.48395992734668036,0.006892511367015135,0.02903206409367565,-0.4760654684420227,,tuned_on_400_samples
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.01,10.0,1.0,66,37,19763,134,0.33,0.0018686868686868688,0.9981313131313131,0.6699999999999999,0.6407766990291263,0.33,0.43564356435643564,0.99145,0.0252,0.9637863636363636,0.48395992734668036,0.03172490893380531,0.11709961723410547,2.302585092994046,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.01,10.0,1.0,6,0,19800,194,0.03,0.0,1.0,0.97,1.0,0.03,0.05825242718446602,0.9903,0.0097,0.9637863636363636,0.48395992734668036,0.006892511367015135,0.02903206409367565,2.302585092994046,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.01,10.0,1.0,59,14,19786,141,0.295,0.0007070707070707071,0.9992929292929293,0.7050000000000001,0.8082191780821918,0.295,0.43223443223443225,0.99225,0.01405,0.9637863636363636,0.48395992734668036,0.006892511367015135,0.02903206409367565,-0.4760654684420227,,tuned_on_400_samples
